sector,source,destination,Z_2000,Z_2001,Z_2002,Z_2003,Z_2004,Z_2005,Z_2006,Z_2007,Z_2008,Z_2009,Z_2010,Z_2011,Z_2012,Z_2013,Z_2014,simpleaverage2000,simpleaverage2001,simpleaverage2002,simpleaverage2003,simpleaverage2004,simpleaverage2005,simpleaverage2006,simpleaverage2007,simpleaverage2008,simpleaverage2009,simpleaverage2010,simpleaverage2011,simpleaverage2012,simpleaverage2013,simpleaverage2014,weightedaverage2000,weightedaverage2001,weightedaverage2002,weightedaverage2003,weightedaverage2004,weightedaverage2005,weightedaverage2006,weightedaverage2007,weightedaverage2008,weightedaverage2009,weightedaverage2010,weightedaverage2011,weightedaverage2012,weightedaverage2013,weightedaverage2014,value2000,value2001,value2002,value2003,value2004,value2005,value2006,value2007,value2008,value2009,value2010,value2011,value2012,value2013,value2014
Mining,AUS,CHN,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0144083,1.0088583,1.008625,1.0083916,1.0086083,1.0084584,1.0072668,1.0087167,1.006775,1.0078666,1.0069286,1.0064416,1.0085334,1.0084,1.0046,1.0139416,1.007875,1.0077751,1.007475,1.0074583,1.0076417,1.0059667,1.00775,1.0055749,1.0053834,1.0046928,1.0052249,1.0070667,1.0074583,1.0045416,.89343065,1.1812695,1.3724213,2.5637555,4.066875,7.4847317,8.7887592,12.53434,23.118055,22.025175,39.713463,52.854382,42.890762,52.986492,46.653297
Mining,AUS,EUC,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0114161,1.0152314,1.0001998,1.0002353,1.00019,1.0021507,1.0017033,1.0001645,1.0012627,1.0020204,1.0018226,1.0002322,1.001417,1.0016828,1.0015682,1.0041308,1.0056125,1.0002186,1.0002433,1.0001783,1.0021487,1.001712,1.0001742,1.0013906,1.0018196,1.0017773,1.0001997,1.0012361,1.0013922,1.0015895,3.2608631,4.0538487,4.5434613,6.2250524,7.7594838,12.511395,14.34287,14.725849,21.810329,7.5413227,17.735413,20.211006,13.364136,3.9053864,3.9265194
Mining,AUS,GBR,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0000215,1.00003,1.0000215,1.0000215,1.000025,1.0000286,1.0000215,1.00003,1.0000143,1.0002215,1.0000875,1.0001063,1.0002286,1.0002667,1.0000334,1.0000143,1.00003,1.0000143,1.0000143,1.000025,1.0000215,1.0000143,1.00003,1.0000358,1.0000358,1.0000374,1.0000687,1.0000644,1.0000083,1.0000083,.30364236,.16204134,.30433625,.45119536,.56494713,.94378209,.84467828,.59092265,.94219816,.60508519,.47906762,.72674161,.56664807,.26989818,.2070457
Mining,AUS,IDN,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0223833,1.0205429,1.0211643,1.0197833,1.0183167,1.0214584,1.0233917,1.0224249,1.01905,1.0206083,1.02292,1.02195,1.0182166,1.0187917,1.0191584,1.0176084,1.0178,1.0160428,1.0181916,1.01845,1.0185666,1.0210834,1.0186,1.0171833,1.0183333,1.0204,1.0210199,1.0137833,1.0137917,1.0167084,.035410244,.10182273,.081382081,.2588087,.42289048,.52819937,.55867165,.5387277,.10232992,.085922427,.12016802,1.0630386,.49215069,.29014909,.3564167
Mining,AUS,IND,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.2309999,1.2175,1.21,1.2025,1.1637601,1.1208333,1.05486,1.05713,1.0439399,1.03263,1.0324199,1.0357666,1.0332251,1.0323833,1.0333166,1.2309999,1.22972,1.2196,1.2097,1.16976,1.1245999,1.0579799,1.0566,1.04216,1.03443,1.028,1.033775,1.0332251,1.0319917,1.0341333,.28088617,.67719674,.74174023,.61188781,1.6774327,1.6749429,2.7737293,3.897306,5.2777247,6.5132413,10.355565,7.754416,8.6609764,7.4070811,3.9414403
Mining,AUS,JPN,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0000786,1.0000857,1.0000857,1.0000917,1.0000644,1.0000833,1.0000786,1.0001166,1.0000917,1.0001,1,1,1,1,1.0001,1,1.0000072,1.0000143,1.0000083,1.0000072,1,1.0000072,1,1,1,1,1,1,1,1,5.1977534,6.2849536,5.9703074,7.3333149,9.4669304,14.378656,16.982643,16.04912,35.853802,21.137129,29.405304,37.560814,31.681967,30.466124,31.559217
Mining,AUS,KOR,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0222917,1.02205,1.020625,1.02045,1.0208416,1.0205834,1.0208666,1.0142667,1.0147917,1.0130833,1.0136917,1.0139583,1.0139916,1.014375,1.0141001,1.0214167,1.0217583,1.0217,1.0216501,1.0216501,1.0217166,1.0219166,1.0144167,1.014575,1.0143833,1.01475,1.0134916,1.0141749,1.0140667,1.01405,2.1637332,2.434164,2.4412153,2.2639372,3.5465112,5.1711292,5.3581381,6.9996943,12.163581,7.497292,11.833243,16.204,11.490418,10.324764,9.2668877
Mining,AUS,MEX,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.1214,1.11518,1.09896,1.103825,1.1073,1.0715667,1.0508749,1.0585749,1.05375,1.0369251,1,1,1,1,1,1.113425,1.11076,1.09008,1.087575,1.096925,1.0526,1.038975,1.0431249,1.046975,1.0335,1,1,1,1,1,.020672176,.037051458,.032196525,.21622144,.20370838,.50143701,.34704331,.28630325,.15185282,.20529664,.18478215,.28872651,.26155704,.070988625,.11257559
Mining,AUS,ROW,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0039659,1.0039726,1.0015045,1.0013592,1.0012171,1.000879,1.0011022,1.0009906,1.0012171,1.0004158,1.0012746,1.0011834,1.0006627,1.0007269,1.0007607,1.0035501,1.0035703,1.0012374,1.0012408,1.0012171,1.0009534,1.0010751,1.0010921,1.0012171,1.0007912,1.0008351,1.0007945,1.0007945,1.0007945,1.0007607,10.37958,6.088882,5.6602368,4.7227178,6.1805587,13.957962,12.761126,18.621893,18.568123,19.750675,30.81703,34.509312,33.10564,43.250637,33.469463
Mining,AUS,RUS,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1,1.05,1.05,1,1,1.0666666,1,1.0666666,1.0270875,1.05,1.0389,1.045,1.041675,1.0374999,1.04,1,1.05,1.05,1,1,1.0626,1,1.0672333,1.0278,1.05,1.0354667,1.04108,1.0374999,1.0374999,1.0374999,.0051464471,.006288629,.0049359309,.006662555,.020164538,.026193745,.004298842,.0064638881,.015581843,.004448046,.0033731521,.080324285,.083528817,.001612786,.0049875579
Mining,AUS,TUR,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0050143,1.0050143,1.0050143,1.00535,1.00535,1.00535,1.0057125,1.0052375,1.005,1.0054667,1.001425,1.00035,1,1.00042,1,1.0053625,1.005,1.005,1.0057,1.0057,1.0052,1.0057125,1.005125,1.005,1.0055499,1.001425,1.00065,1,1.0008399,1,.093831442,.069121473,.067990214,.082470402,.081962414,.12329356,.17271604,.22276561,.54518074,.21367228,.25042048,.13383387,.10820396,.046164706,.035043966
Mining,AUS,USA,8.6112642,8.306859,7.6909328,6.9458036,8.6754293,9.6897707,9.6564674,9.0176439,10.49295,8.525815,10.32074,8.6645136,7.2801261,7.8119683,6.5419335,1.0006857,1.0008187,1.0006286,1.0009999,1.0013,1.0003643,1.0003071,1.0005857,1.0003142,1.0003142,1.0002,1.0000857,1,1,1,1.0008571,1.0006626,1.0006428,1.0007644,1.0007833,1.0002999,1.0006,1.0007286,1.0002571,1.0001857,1.0001,1.0000429,1,1,1,.56288332,.41774198,.57161587,.5203501,.66309273,.42631841,.26362994,.34118474,1.4207044,.62947071,.37644145,.72205424,1.0516483,.50956249,.17583837
Mining,BRA,AUS,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.0025001,1.0016625,1.005,1.005,1.0016625,1.002,1.0033333,1.00125,1,1,1.0009999,1,1,1.005,1,1.0049751,1.004475,1.005,1.00595,1.0037251,1.0027499,1.0042,1.0004125,1,1,1.0001199,1,1,1.0002251,1,.002459992,.0069017238,.0054710452,.012197515,.0058276919,.016553735,.020459961,.025512679,.02279989,.0065720459,.077433094,.18384847,.012537497,.004813889,.0040345159
Mining,BRA,BRA,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.703587,18.282053,18.486967,21.261332,26.543951,42.554127,55.08144,60.48061,81.860664,57.975861,65.631142,91.428131,94.355591,91.270821,78.45459
Mining,BRA,CAN,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1,1,1,1.000175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.018528912,.026337801,.030472742,.03791593,.060035694,.061259359,.057103269,.059534665,.084209457,.046153743,.34841764,.63958007,.78084517,.53520572,.20963164
Mining,BRA,CHN,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.013075,1.012475,1.01114,1.0095401,1.01288,1.0096099,1.0077751,1.00938,1.007475,1.0083899,1.00804,1.0055333,1.0084667,1.0080357,1.0046072,1.0131875,1.0109625,1.0097799,1.00912,1.00911,1.00921,1.0058501,1.00949,1.0057083,1.00562,1.0055799,1.0044167,1.007625,1.0076357,1.0037643,.16739658,.39614782,.53298074,.90228903,1.4717343,2.286783,3.7405541,4.8012037,5.4539299,6.6897583,13.01982,20.233076,17.450834,14.420654,10.984367
Mining,BRA,EUC,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.00406,1.0002438,1.0001588,1.0000159,1.0003452,1.0002846,1.0000139,1.0000031,1.000007,1.0000056,1.0000041,1.0001445,1.0001043,1.0001118,1.0001208,1.0040607,1.0002406,1.0000185,1.0000136,1.0002266,1.000315,1.0000141,1.0000031,1.0000063,1.0000048,1.0000067,1.0000055,1.0000055,1,1.0002161,3.1593888,3.6112165,4.2258863,7.3601074,10.349051,10.980913,14.766041,18.246698,32.20956,14.103613,39.6852,40.368759,36.006207,10.77775,9.7343531
Mining,BRA,GBR,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.0041001,1,1.0001416,1,1.000175,1,1,1,1,1,1,1.0001416,1.0001,1.0001,1.0001072,1.0041001,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0001857,.013423867,.020101361,.02747209,.09106636,.046224032,.07695087,.13819717,.14189303,.41578409,.41489404,.45284402,.61265528,.42858702,.29306912,.22317311
Mining,BRA,IDN,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.0083333,1.0125,1.0145875,1.01875,1.00625,1.0125,1.0083333,1.0125,1.0145875,1,1.01875,1.0142833,1.0154834,1.005,1.00625,1.0085666,1.0125,1.0106,1.0125,1.00625,1.0083333,1.0083333,1.0125,1.0106,1,1.0106,1.0113499,1.00905,1.0034626,1.0071499,.021073544,.027813779,.031560782,.028154772,.044150438,.060239982,.06013089,.080804572,.11268236,.047365278,.12338504,.19775175,.1059936,.090153463,.070968986
Mining,BRA,IND,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.14575,1.133925,1.1302125,1.125,1.0999999,1.0875,1.03705,1.054175,1.0503249,1.0473624,1.01331,1.0369999,1.0345,1.043,1.0339251,1.1445,1.1308,1.1287875,1.125,1.0999999,1.0875,1.0407125,1.0572,1.050175,1.050975,1.0167375,1.04028,1.03958,1.05436,1.0402999,.0096410289,.014551436,.28817484,.14020441,.095587075,.073468454,.23930046,.22054814,.24079849,.59632039,.99058008,1.5172271,2.5133357,1.1742406,1.4724959
Mining,BRA,JPN,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.27203345,.36112824,.38269588,.44544393,.61617202,.71292859,1.1891273,.90173769,2.2524436,1.0970969,2.5835998,3.6863508,3.4980507,2.5393078,2.2952132
Mining,BRA,KOR,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.0190001,1.01735,1.02017,1.0233375,1.0206699,1.02017,1.02017,1.01143,1.0133584,1.01133,1.0109401,1.01125,1.01125,1.0120001,1.0143334,1.0158,1.0166376,1.0206,1.0231875,1.02104,1.0201399,1.02053,1.01036,1.0145084,1.01168,1.01104,1.011925,1.01125,1.01266,1.0148833,.13494834,.19519049,.22095591,.32069466,.49496481,.48943964,.56314737,.45789787,.82120204,.37651214,.80455971,1.483106,1.3688033,1.0587343,1.0481763
Mining,BRA,MEX,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.1225901,1.1195126,1.1212499,1.1216625,1.0408499,1.05512,1.0500901,1.0689001,1.03789,1.0253,1.0001299,1.00052,1.0018799,1.00046,1.00062,1.11437,1.1145375,1.1152625,1.1134624,1.03,1.03309,1.02469,1.0636301,1.02345,1.0253299,1.0000501,1.00015,1.00025,1.00002,1.00008,.017924391,.015366427,.013419523,.043498825,.067196332,.078934804,.064068742,.049697433,.093640245,.015784586,.018691625,.037345991,.042084768,.014656345,.013721718
Mining,BRA,ROW,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.0002214,1.0001464,1.000091,1.0001073,1.0001938,1.0001221,1.0001448,1.0000502,1.0001254,1.0002241,1.0000837,1.0001881,1.000266,1.000266,1.000195,1.0001456,1.0000277,1.0000119,1.0000308,1.0001267,1.0001112,1.0000904,1.0000033,1.0000075,1.0001447,1.0000008,1.0000038,1.0002099,1.0002099,1.0002515,3.7973847,3.8697433,5.0826664,4.3616776,5.2470965,10.886742,11.291716,16.647991,23.635551,18.980717,35.547062,44.072079,28.40974,40.589554,46.113396
Mining,BRA,RUS,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1,1.05,1.05,1,1,1.05,1,1.0312667,1.0359499,1.04,1,1.032825,1.0417,1.045325,1.03482,1,1.05,1.05,1,1,1.05,1,1.0281334,1.039875,1.04,1,1.0371751,1.0310667,1.0381,1.037325,.001376687,.0013117871,.002555884,.0045440178,.0047327271,.0056990799,.0059223031,.0052287378,.006908,.0047339369,.0046667219,.0041166041,.003283906,.0057274578,.002025625
Mining,BRA,TUR,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.0051125,1.0051875,1.005,1.00535,1.005,1.0074999,1.0074999,1.0074999,1.0074999,1.0074999,1.0074999,1.0059376,1,1.0059376,1,1.005,1.005,1.005,1.0050333,1.005,1.0074999,1.0074999,1.0074999,1.0074999,1.0074999,1.0074999,1.0068375,1,1.006875,1,.04569602,.033035956,.056683775,.045336198,.082196005,.068124928,.049011849,.18709408,.14634177,.08541663,.25501713,.2464225,.19191103,.11704634,.10929327
Mining,BRA,USA,10.975521,10.904124,12.510383,12.163281,12.1724,13.004752,13.34955,11.776374,12.788254,9.0376377,9.8456392,10.240177,10.396762,9.4876451,8.3129635,1.0002084,1.0003333,1.0002916,1.00025,1.0002084,1,1.0001249,1.0001249,1.000075,1.0001249,1.0000714,1,1,1,1.000075,1.0002084,1.0003333,1.0002916,1.00025,1.0002084,1,1.0001249,1.0001249,1.000075,1.0001249,1.0000714,1,1,1,1.000075,.12079608,.13240127,.35789067,.52137935,.65503109,.90099943,1.7588897,1.78421,4.0710659,2.1573069,3.3113828,4.7930894,4.2934794,2.3930004,2.4735072
Mining,CAN,AUS,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.0011928,1.0005188,1,1,1.0009124,1.0025001,1.0005928,1.0010417,1,1,1,1,1,1.0041699,1.0011928,1.0028358,1,1,1,1.0001,1.0003667,1.0000714,1.0000417,1,1,1,1,1,1.0016999,1.0001428,.099274583,.085303739,.062513351,.057707693,.068755805,.13155894,.23383598,.23641178,.44175655,.08964733,.12085472,.18382257,.14518856,.037370488,.018306376
Mining,CAN,BRA,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.0533401,1.0453401,1.0390333,1.0365,1.02534,1.0273399,1.0242,1.02534,1.0277833,1.0207143,1.0283333,1.0217857,1.0293334,1.0233333,1.0277833,1.048,1.04126,1.0333667,1.0289999,1.02,1.02354,1.02,1.02,1.0246999,1.0205929,1.0242666,1.02,1.0298833,1.0233333,1.0233667,.097364873,.12627994,.10392763,.12639457,.15879346,.19982675,.23960787,.25680137,.59940708,.20869283,.41166002,.71077001,.48069802,.27246776,.32190213
Mining,CAN,CAN,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.05533,14.02543,14.509485,21.659971,29.356298,39.580956,48.27309,50.38538,27.375782,57.027405,80.630981,96.66375,94.091064,95.64959,78.068474
Mining,CAN,CHN,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.01555,1.0139916,1.0134583,1.0111928,1.0112643,1.0131929,1.0102,1.0134429,1.0097928,1.0087072,1.0097643,1.0113571,1.0124333,1.014575,1.0099499,1.0145667,1.0145667,1.01455,1.0117285,1.0117643,1.0155144,1.0083429,1.0115499,1.0065215,1.0065143,1.0085,1.0085928,1.0125084,1.0124249,1.0075071,.19803973,.18472753,.1807251,.21602994,.58274734,.58391875,.80918831,1.4898083,1.8247813,2.0304596,2.7688642,4.8591628,5.5983648,4.9187546,3.1254621
Mining,CAN,EUC,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.0006645,1.0007919,1.0004191,1.0001724,1.0005795,1.0004822,1.0003157,1.0003135,1.0001068,1.0003718,1.0002071,1.0001335,1.0001506,1.0001335,1.0001335,1.0009413,1.0007424,1.0005958,1.0005574,1.000527,1.0007811,1.0006977,1.0006061,1.0004539,1.0003117,1.0002537,1.0001802,1.0000758,1.0000201,1.0000201,7.9169884,4.9404588,5.1004806,5.8800974,6.3494725,10.060591,13.515656,16.806807,26.989759,17.162485,26.769321,24.667286,17.897766,4.9915228,9.3667612
Mining,CAN,GBR,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.0001917,1.0003643,1.0001643,1.0001142,1.0003214,1.0001643,1.0001,1.0001142,1.0001142,1.0002143,1.0002215,1.0001428,1.0001428,1.0001428,1.0001428,1.0004666,1.0003071,1.0003285,1.0004857,1.0002714,1.00045,1.0004642,1.0003929,1.0004857,1.0001571,1.0002714,1.0001929,1.0000714,1.0000215,1.0000215,.90709448,.1952942,.7017017,.19200417,1.3274047,1.6352743,1.2126703,.79957777,1.373237,1.2978808,1.3274754,1.6488023,.41620532,1.2797545,.51758814
Mining,CAN,IDN,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.0388833,1.022925,1.0231917,1.0216666,1.0225,1.0145833,1.029175,1.0425,1.0411167,1,1.0425,1.0444499,1.0291667,1.0225,1.014575,1.0351167,1.0129499,1.0196917,1.0167167,1.0189375,1.0092,1.025,1.0353333,1.0383333,1,1.0374999,1.0416833,1.0187,1.023525,1.0112,.024225457,.023709187,.01855669,.0079392232,.024110464,.026151679,.0089941705,.020497883,.034835294,.033016313,.027743135,.040779233,.0093237758,.0061108419,.04353765
Mining,CAN,IND,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.2383499,1.2375,1.1910501,1.2125,1.1479167,1.12815,1.078125,1.063475,1.0474501,1.0435916,1.0619333,1.0439401,1.0553401,1.05252,1.0479167,1.22,1.20105,1.2119,1.2125,1.1666667,1.1375,1.093075,1.073525,1.0633833,1.0540167,1.0562667,1.03054,1.0704401,1.06833,1.05885,.046225939,.048849739,.058727834,.028069127,.070064746,.058308862,.16742685,.17992479,.09725251,.10398562,.117643,.43796119,.36441064,.53053361,.70393908
Mining,CAN,JPN,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1,1.0000584,1,1.00014,1.0001099,1.00015,1.0001099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8410075,1.0952654,.81388265,.889929,.82538164,1.9038146,2.1572721,2.0298605,3.2755651,2.881623,3.4295983,5.0643592,3.5189826,2.9913361,2.9849856
Mining,CAN,KOR,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.0191917,1.0207715,1.0211,1.0208285,1.0192,1.0188,1.019225,1.0132251,1.01475,1.0131214,1.0148286,1.0106571,1.0123,1.0135572,1.0126715,1.0202583,1.0216786,1.0228429,1.0218357,1.0204,1.01955,1.0200917,1.0132999,1.0146999,1.0130857,1.0143428,1.0100572,1.0116334,1.0130929,1.0119214,.66396433,.47449607,.35064131,.24878663,.39228147,.64429939,.73585069,.77626204,1.9709764,1.5135311,1.8192791,2.9702194,1.7967911,1.5845027,1.9347538
Mining,CAN,MEX,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.11865,1.0002416,1.0003834,1.1197667,1.0650001,1,1,1,1,1,1.000375,1,1.0012643,1.0005357,1,1.1110168,1.0000167,1.0000334,1.1166167,1.0650001,1,1,1,1,1,1.000325,1,1.0002786,1.0000358,1,.044846881,.032796714,.019713232,.040991694,.13387436,.13988073,.11255206,.10580008,.15619972,.046755522,.084477991,.096957013,.072981842,.048900913,.041143842
Mining,CAN,ROW,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.0003644,1.0003442,1.0005053,1.0005053,1.0005507,1.0006365,1.0006053,1.0005378,1.0005701,1.0004468,1.0004575,1.0004967,1.0002058,1.0003172,1.0003036,1.0005467,1.0006903,1.0006285,1.0005653,1.0004575,1.0007694,1.0007997,1.0007175,1.0006479,1.0004818,1.0003989,1.0004724,1.0002624,1.0003172,1.0003036,3.2297668,1.510825,1.3930686,.75498867,.74336618,1.6700054,1.977668,3.3925033,3.6309259,5.721518,5.6642103,6.5341201,4.9743552,10.672798,11.564309
Mining,CAN,RUS,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1,1.05,1.05,1,1,1.0333333,1,1.041675,1.04,1.05,1.0437499,1.0333333,1.0415,1.03952,1.0315499,1,1.05,1.05,1,1,1.0333333,1,1.0375249,1.04,1.05,1.0380499,1.0333333,1.04312,1.0408399,1.0408399,.000345999,.001890909,.0016620531,.0057529639,.0051457551,.0046878592,.004846496,.01310083,.01416787,.0042494251,.0060488218,.014721303,.012754653,.012014011,.03940155
Mining,CAN,TUR,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1.005125,1.005125,1.0051334,1.005,1.005,1,1.0058501,1.00594,1.0057083,1.00543,1.005,1.005,1,1.005,1,1.005,1,1.005,1.005,1.005,1,1.0058501,1.0058501,1.0057083,1.00582,1.005,1.005,1,1.005,1,.19786915,.072548121,.14654104,.10182898,.11546434,.14409585,.15068063,.25374565,.18874955,.25394416,.25876456,.18135747,.11867625,.074199796,.050982941
Mining,CAN,USA,9.9762878,8.6770105,8.1679544,9.635375,9.8423891,10.305286,9.0021534,8.5874815,9.7658091,5.7678175,6.5972118,7.0037727,5.6173687,5.5889549,6.2944145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.09535,30.075382,25.84207,38.415062,44.333221,58.867546,62.277916,68.267235,94.623642,50.85165,66.682655,85.798111,86.859589,90.229683,102.79675
